ID,Тип,Артикул,"GTIN, UPC, EAN или ISBN",Имя,Опубликован,Рекомендуемый?,Видимость в каталоге,Краткое описание,Описание,Дата начала действия скидки,Дата окончания действия скидки,Статус налога,Налоговый класс,Наличие,Запасы,Величина малых запасов,Возможен ли предзаказ?,Продано индивидуально?,Вес (кг),Длина (см),Ширина (см),Высота (см),Разрешить отзывы от клиентов?,Примечание к покупке,Акционная цена,Базовая цена,Категории,Метки,Класс доставки,Изображения,Лимит скачивания,Дней срока скачивания,Родительский,Сгруппированные товары,Апсэлы,Кросселы,Внешний URL,Текст кнопки,Позиция,Бренды,Название атрибута 1,Значения атрибутов 1,Видимость атрибута 1,Глобальный атрибут 1,Название атрибута 2,Значения атрибутов 2,Видимость атрибута 2,Глобальный атрибут 2,Название атрибута 3,Значения атрибутов 3,Видимость атрибута 3,Глобальный атрибут 3,Название атрибута 4,Значения атрибутов 4,Видимость атрибута 4,Глобальный атрибут 4,Название атрибута 5,Значения атрибутов 5,Видимость атрибута 5,Глобальный атрибут 5,Название атрибута 6,Значения атрибутов 6,Видимость атрибута 6,Глобальный атрибут 6,Название атрибута 7,Значения атрибутов 7,Видимость атрибута 7,Глобальный атрибут 7,Название атрибута 8,Значения атрибутов 8,Видимость атрибута 8,Глобальный атрибут 8,Название атрибута 9,Значения атрибутов 9,Видимость атрибута 9,Глобальный атрибут 9,Название атрибута 10,Значения атрибутов 10,Видимость атрибута 10,Глобальный атрибут 10,Метка Meta: _yoast_wpseo_focuskw,Метка Meta: _yoast_wpseo_title
,variation,27599060_11,,"""кроссовки Gel-Kinetic Fluent - 11""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,262.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,11,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,27599060_11,,"""кроссовки Gel-Kinetic Fluent - 11""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,170.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,11,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,27599060_11.5,,"""кроссовки Gel-Kinetic Fluent - 11.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,215.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,11.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,27599060_11.5,,"""кроссовки Gel-Kinetic Fluent - 11.5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,215.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,11.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,27599060_12,,"""кроссовки Gel-Kinetic Fluent - 12""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,215.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,12,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,27599060_12,,"""кроссовки Gel-Kinetic Fluent - 12""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,215.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,12,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,27599060_12,,"""кроссовки Gel-Kinetic Fluent - 12""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,215.0,,,,"""https://cdn-images.farfetch-contents.com/27/59/90/60/27599060_57571711_1000.jpg""",,,27599060,,,,,,,,Размер,12,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,29943612,,кроссовки Cloudtilt 2 Pink/White из коллаборации с Loewe,1,0,visible,кроссовки Cloudtilt 2 Pink/White из коллаборации с Loewe,"белый шнуровка спереди петля для подтягивания сзади петля для подтягивания с логотипом логотип сбоку вышитый узор Anagram закругленный носок уплотненная щиколотка знаковая технология CloudTec® резиновая подошва Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок. Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок, о которых мечтают коллекционеры и любители streetwear по всему миру.",,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/29/94/36/12/29943612_59109944_1000.jpg,,,,,,,,,,On Running,Размер,"9, 9.5",1,1,Цвет,"розовый, белый, PINK/WHITE",1,1,Артикул,3ME10692909,1,1,Пол,Мужской,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
,variation,29943612_9,,"""кроссовки Cloudtilt 2 Pink/White из коллаборации с Loewe - 9""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,1124.0,,,,"""https://cdn-images.farfetch-contents.com/29/94/36/12/29943612_59109944_1000.jpg""",,,29943612,,,,,,,,Размер,9,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29943612_9.5,,"""кроссовки Cloudtilt 2 Pink/White из коллаборации с Loewe - 9.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,1124.0,,,,"""https://cdn-images.farfetch-contents.com/29/94/36/12/29943612_59109944_1000.jpg""",,,29943612,,,,,,,,Размер,9.5,1,1,Цвет,белый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,24072971,,кроссовки Cloud X Z5,1,0,visible,кроссовки Cloud X Z5,черный сетчатый дизайн завязка на шнурке логотип на заднике петля для подтягивания сзади тисненый логотип на язычке тисненый логотип сбоку закругленный носок стелька с логотипом цельная подкладка технология CloudTec® массивная резиновая подошва,,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/24/07/29/71/24072971_55976405_1000.jpg,,,,,,,,,,On Running,Размер,12,1,1,Цвет,"черный, ALL BLACK",1,1,Артикул,3ME30270485,1,1,Пол,Унисекс,1,1,Сезон,AW25,1,1,Бренд,On Running,1,1,,,,,,,,,,,,,,,,,,
,variation,24072971_12,,"""кроссовки Cloud X Z5 - 12""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,394.0,,,,"""https://cdn-images.farfetch-contents.com/24/07/29/71/24072971_55976405_1000.jpg""",,,24072971,,,,,,,,Размер,12,1,1,Цвет,черный,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,30652909,,кроссовки Moab Speed 2,1,0,visible,кроссовки Moab Speed 2,зеленый сетчатые вставки шнуровка резиновая подошва,,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/30/65/29/09/30652909_61254489_1000.jpg,,,,,,,,,,Merrell,Размер,"44, 46",1,1,Цвет,"зеленый, OLIVE",1,1,Артикул,SS25-OBM2BM-81X,1,1,Пол,Мужской,1,1,Сезон,SS25,1,1,Бренд,Merrell,1,1,,,,,,,,,,,,,,,,,,
,variation,30652909_44,,"""кроссовки Moab Speed 2 - 44""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,174.0,,,,"""https://cdn-images.farfetch-contents.com/30/65/29/09/30652909_61254489_1000.jpg""",,,30652909,,,,,,,,Размер,44,1,1,Цвет,зеленый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,30652909_46,,"""кроссовки Moab Speed 2 - 46""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,174.0,,,,"""https://cdn-images.farfetch-contents.com/30/65/29/09/30652909_61254489_1000.jpg""",,,30652909,,,,,,,,Размер,46,1,1,Цвет,зеленый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variable,29035137,,кроссовки Gel-Kayano 14 Tiffany,1,0,visible,кроссовки Gel-Kayano 14 Tiffany,"светло-серый шнуровка спереди полоски Tiger нашивка с логотипом на язычке закругленный носок знаковая технология GEL™ резиновая подошва Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок. Эта модель представлена на маркетплейсе, где можно найти самые редкие модели кроссовок, о которых мечтают коллекционеры и любители streetwear по всему миру.",,,taxable,,1,,,0,0,,,,,0,,,,Обувь,,,https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg,,,,,,,,,,ASICS,Размер,"4, 5, 5.5, 6, 6.5, 7, 7.5, 8, 8.5, 9, 9.5, 10, 10.5, 11, 11.5, 12, 13",1,1,Цвет,"серый, Aqua Blue/Metallic Silver",1,1,Артикул,1203A740-WHITE/WATERFALL,1,1,Пол,Унисекс,1,1,Сезон,SS25,1,1,Бренд,ASICS,1,1,,,,,,,,,,,,,,,,,,
,variation,29035137_4,,"""кроссовки Gel-Kayano 14 Tiffany - 4""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,173.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,4,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29035137_5,,"""кроссовки Gel-Kayano 14 Tiffany - 5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,113.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,5,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29035137_5,,"""кроссовки Gel-Kayano 14 Tiffany - 5""",1,,visible,,,,,taxable,parent,1,2,,0,0,,,,,0,,,141.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,5,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29035137_5,,"""кроссовки Gel-Kayano 14 Tiffany - 5""",1,,visible,,,,,taxable,parent,1,5,,0,0,,,,,0,,,136.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,5,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29035137_5.5,,"""кроссовки Gel-Kayano 14 Tiffany - 5.5""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,133.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,5.5,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29035137_6,,"""кроссовки Gel-Kayano 14 Tiffany - 6""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,141.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,6,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,variation,29035137_6,,"""кроссовки Gel-Kayano 14 Tiffany - 6""",1,,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,148.0,,,,"""https://cdn-images.farfetch-contents.com/29/03/51/37/29035137_58229294_1000.jpg""",,,29035137,,,,,,,,Размер,6,1,1,Цвет,серый,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
